"https://www.ted.com/talks/israel_and_iran_a_love_story
","when war between israel and iran seem immin , isra graphic design ronni edri share a poster on facebook of himself and hi daughter with a bold messag : `` iranian ... we [ heart ] you. '' other isra quickli creat their own poster with the same messag -- and iranian respond in kind. the simpl act of commun inspir surpris facebook commun like `` israel love iran , '' `` iran love israel '' and even `` palestin love israel . '' "
"https://www.ted.com/talks/dan_phillips_creative_houses_from_reclaimed_stuff
","in thi funni and inspir talk , dan phillip tour us through a dozen home he 's built in texa use recycl and reclaim materi in wildli creativ ways. brilliant , low-tech design detail will refresh your own drive to make more with less . "
"https://www.ted.com/talks/tod_machover_and_dan_ellsey_play_new_music
","tod machov of mit 's media lab is devot to extend music express to everyon , from virtuoso to amateur , and in the most divers form , from opera to video games. he and compos dan ellsey shed light on what 's next . "
"https://www.ted.com/talks/edith_widder_the_weird_and_wonderful_world_of_bioluminescence
","in the deep , dark ocean , mani sea creatur make their own light for hunt , mate and self-defense. bioluminesc expert edith widder wa one of the first to film thi glimmer world. at ted2011 , she bring some of her glow friend onstag , and show more astonish footag of glow undersea life . "
"https://www.ted.com/talks/laurie_santos
","lauri santo look for the root of human irration by watch the way our primat rel make decisions. a clever seri of experi in `` monkeynom '' show that some of the silli choic we make , monkey make too . "
"https://www.ted.com/talks/craig_venter_on_dna_and_the_sea
",genom pioneer craig venter take a break from hi epic round-the-world expedit to talk about the million of gene hi team ha discov so far in it quest to map the ocean 's biodivers . 
"https://www.ted.com/talks/aj_jacobs_how_healthy_living_nearly_killed_me
","for a full year , aj jacob follow everi piec of health advic he could -- from appli sunscreen by the shot glass to wear a bicycl helmet while shopping. onstag at tedm , he share the surpris thing he learn . "
"https://www.ted.com/talks/jared_diamond_on_why_societies_collapse
","whi do societi fail ? with lesson from the nors of iron age greenland , deforest easter island and present-day montana , jare diamond talk about the sign that collaps is near , and how -- if we see it in time -- we can prevent it . "
"https://www.ted.com/talks/james_randi
","legendari skeptic jame randi take a fatal dose of homeopath sleep pill onstag , kick off a sear 18-minut indict of irrat beliefs. he throw out a challeng to the world 's psychic : prove what you do is real , and i 'll give you a million dollars. ( no taker yet . ) "
"https://www.ted.com/talks/melissa_marshall_talk_nerdy_to_me
","melissa marshal bring a messag to all scientist ( from non-scientist ) : we 're fascin by what you 're doing. so tell us about it -- in a way we can understand. in just 4 minut , she share power tip on present complex scientif idea to a gener audienc . "
"https://www.ted.com/talks/shereen_el_feki_pop_culture_in_the_arab_world
","shereen el feki show how some arab cultur are borrow trademark of western pop cultur -- music video , comic , even barbi -- and ad a cultur appropri twist. the hybrid media show how two civil , rather than divid , can dovetail . "
"https://www.ted.com/talks/sharon_terry_science_didn_t_understand_my_kids_rare_disease_until_i_decided_to_study_it
","meet sharon terri , a former colleg chaplain and stay-at-hom mom who took the medic research world by storm when her two young children were diagnos with a rare diseas known as pseudoxanthoma elasticum ( pxe ) . in thi knockout talk , terri explain how she and her husband becam citizen scientist , work midnight shift at the lab to find the gene behind pxe and establish mandat that requir research to share biolog sampl and work togeth . "
"https://www.ted.com/talks/leana_wen_what_your_doctor_won_t_disclose
","wouldn’t you want to know if your doctor wa a paid spokesman for a drug compani ? or held person belief incompat with the treatment you want ? right now , in the us at least , your doctor simpli doesn’t have to tell you about that. and when physician leana wen ask her fellow doctor to open up , the reaction she got wa … unsettl . "
"https://www.ted.com/talks/beth_noveck_demand_a_more_open_source_government
","what can govern learn from the open-data revolut ? in thi stir talk , beth noveck , the former deputi cto at the white hous , share a vision of practic open -- connect bureaucraci to citizen , share data , creat a truli participatori democracy. imagin the `` writabl societi '' ... "
"https://www.ted.com/talks/drew_berry_animations_of_unseeable_biology
",we have no way to directli observ molecul and what they do -- but drew berri want to chang that. he demo hi scientif accur ( and entertain ! ) anim that help research see unseeabl process within our own cell . 
"https://www.ted.com/talks/r_luke_dubois_insightful_human_portraits_made_from_data
","artist r. luke duboi make uniqu portrait of presid , citi , himself and even britney spear use data and personality. in thi talk , he share nine project -- from map of the countri built use inform taken from million of date profil to a gun that fire a blank everi time a shoot is report in new orleans. hi point : the way we use technolog reflect on us and our cultur , and we reduc other to data point at our own peril . "
"https://www.ted.com/talks/anand_giridharadas_a_letter_to_all_who_have_lost_in_this_era
","summer , 2016 : amid populist revolt , clash resent and fear , writer anand giridharada doe n't give a talk but read a letter. it 's from those who have won in thi era of chang , to those who have , or feel , lost. it confess to ignor pain until it becam anger. it chide an idealist yet remot elit for it behind-closed-door world-sav and airi , self-serv futur — for at time worri more about send peopl to mar than help them on earth. and it reject the exclusionari dogma to which we cling , call us instead to `` dare to commit to the dream of each other . '' "
"https://www.ted.com/talks/don_tapscott_how_the_blockchain_is_changing_money_and_business
","what is the blockchain ? if you do n't know , you should ; if you do , chanc are you still need some clarif on how it actual works. don tapscott is here to help , demystifi thi world-chang , trust-build technolog which , he say , repres noth less than the second gener of the internet and hold the potenti to transform money , busi , govern and societi . "
"https://www.ted.com/talks/natasha_tsakos_multimedia_theatrical_adventure
","natasha tsako present part of her one-woman , multimedia show , `` upwake. '' as the charact zero , she blend dream and realiti with an invent virtual world project around her in 3d anim and electr sound . "
"https://www.ted.com/talks/julian_treasure_the_4_ways_sound_affects_us
","play sound effect both pleasant and aw , julian treasur show how sound affect us in four signific ways. listen care for a shock fact about noisi open-plan offic . "
"https://www.ted.com/talks/joel_levine
","planetari scientist joel levin show some intrigu -- and puzzl -- new discoveri about mar : crater full of ice , trace of ancient ocean , and compel hint at the presenc , sometim in the past , of life. he make the case for go back to mar to find out more . "
"https://www.ted.com/talks/sebastian_junger_why_veterans_miss_war
","civilian do n't miss war. but soldier often do. journalist sebastian junger share hi experi embed with american soldier at restrepo , an outpost in afghanistan 's koreng valley that saw heavi combat. give a look at the `` alter state of mind '' that come with war , he show how combat give soldier an intens experi of connection. in the end , could it actual be `` the opposit of war '' that soldier miss ?   "
"https://www.ted.com/talks/hod_lipson_builds_self_aware_robots
","hod lipson demonstr a few of hi cool littl robot , which have the abil to learn , understand themselv and even self-repl . "
"https://www.ted.com/talks/aziza_chaouni_how_i_brought_a_river_and_my_city_back_to_life
","the fez river wind through the medina of fez , morocco—a mazelik mediev citi that 's a world heritag site. onc consid the `` soul '' of thi celebr citi , the river succumb to sewag and pollut , and in the 1950 wa cover over bit by bit until noth remained. ted fellow aziza chaouni recount her 20 year effort to restor thi river to it former glori , and to transform her citi in the process . "
"https://www.ted.com/talks/beau_lotto_optical_illusions_show_how_we_see
","beau lotto 's color game puzzl your vision , but they also spotlight what you ca n't normal see : how your brain works. thi fun , first-hand look at your own versatil sens of sight reveal how evolut tint your percept of what 's realli out there . "
"https://www.ted.com/talks/jk_rowling_the_fringe_benefits_of_failure
","at her harvard commenc speech , `` harri potter '' author jk rowl offer some power , hearten advic to dreamer and overachiev , includ one hard-won lesson that she deem `` worth more than ani qualif i ever earn . '' "
"https://www.ted.com/talks/david_kelley_on_human_centered_design
","ideo 's david kelley say that product design ha becom much less about the hardwar and more about the user experience. he show video of thi new , broader approach , includ footag from the prada store in new york . "
"https://www.ted.com/talks/hans_rosling_religions_and_babies
","han rosl had a question : do some religion have a higher birth rate than other -- and how doe thi affect global popul growth ? speak at the tedxsummit in doha , qatar , he graph data over time and across religions. with hi trademark humor and sharp insight , han reach a surpris conclus on world fertil rate . "
"https://www.ted.com/talks/nathaniel_kahn_on_my_architect
","nathaniel kahn share clip from hi documentari `` my architect , '' about hi quest to understand hi father , the legendari architect loui kahn. it 's a film with mean to anyon who seek to understand the relationship between art and love . "
"https://www.ted.com/talks/jeff_speck_4_ways_to_make_a_city_more_walkable
","freedom from car , freedom from sprawl , freedom to walk your citi ! citi planner jeff speck share hi `` gener theori of walkabl '' -- four plan principl to transform sprawl citi of six-lan highway and 600-foot block into safe , walkabl oas full of bike lane and tree-lin street . "
"https://www.ted.com/talks/joshua_walters_on_being_just_crazy_enough
","at ted 's full spectrum audit , comedian joshua walter , who 's bipolar , walk the line between mental ill and mental `` skillness. '' in thi funni , thought-provok talk , he ask : what 's the right balanc between medic crazi away and ride the manic edg of creativ and drive ? "
"https://www.ted.com/talks/andreas_schleicher_use_data_to_build_better_schools
","how can we measur what make a school system work ? andrea schleicher walk us through the pisa test , a global measur that rank countri against one anoth -- then use that same data to help school improve. watch to find out where your countri stack up , and learn the singl factor that make some system outperform other . "
"https://www.ted.com/talks/leslie_dodson_don_t_misrepresent_africa
","real narr are complic :  africa is n't a countri , and it's not a disast zone , say report and research lesli dodson. sh call for journalist , research and ngo to stop repres entir contin as one big tragedi . "
"https://www.ted.com/talks/lucy_kalanithi_what_makes_life_worth_living_in_the_face_of_death
","in thi deepli move talk , luci kalanithi reflect on life and purpos , share the stori of her late husband , paul , a young neurosurgeon who turn to write after hi termin cancer diagnosis. `` engag in the full rang of experi -- live and die , love and loss -- is what we get to do , '' kalanithi says. `` be human doe n't happen despit suffer -- it happen within it . '' "
"https://www.ted.com/talks/charlie_todd_the_shared_experience_of_absurdity
","charli todd caus bizarr , hilari , and unexpect public scene : seventi synchron dancer in storefront window , `` ghostbust '' run through the new york public librari , and the annual no-pant subway ride. hi group , improv everywher , use these scene to bring peopl togeth . "
"https://www.ted.com/talks/laurie_garrett_on_lessons_from_the_1918_flu
","in 2007 , as the world worri about a possibl avian flu epidem , lauri garrett , author of `` the come plagu , '' gave thi power talk to a small ted univers audience. her insight from past pandem are suddenli more relev than ever . "
"https://www.ted.com/talks/christopher_deam_restyles_the_airstream
","in thi low-key , image-pack talk from 2002 , design christoph c. deam talk about hi makeov of an american classic : the airstream travel trailer . "
"https://www.ted.com/talks/alan_kay_shares_a_powerful_idea_about_ideas
","with all the intens and brillianc for which he is known , alan kay envis better techniqu for teach kid by use comput to illustr experi in way -– mathemat and scientif -- that onli comput can . "
"https://www.ted.com/talks/margaret_heffernan_why_it_s_time_to_forget_the_pecking_order_at_work
","organ are often run accord to `` the superchicken model , '' where the valu is place on star employe who outperform others. and yet , thi is n't what drive the most high-achiev teams. busi leader margaret heffernan observ that it is social cohes — built everi coffe break , everi time one team member ask anoth for help — that lead over time to great results. it 's a radic rethink of what drive us to do our best work , and what it mean to be a leader. becaus as heffernan point out : `` compani do n't have ideas. onli peopl do . '' "
"https://www.ted.com/talks/joshua_foer_feats_of_memory_anyone_can_do
","there are peopl who can quickli memor list of thousand of number , the order of all the card in a deck ( or ten ! ) , and much more. scienc writer joshua foer describ the techniqu -- call the memori palac -- and show off it most remark featur : anyon can learn how to use it , includ him . "
"https://www.ted.com/talks/nathan_myhrvold_could_this_laser_zap_malaria
","nathan myhrvold and team 's latest invent -- as brilliant as they are bold -- remind us that the world need wild creativ to tackl big problem like malaria. and just as that idea sink in , he roll out a live demo of a new , mosquito-zap gizmo you have to see to believ . "
"https://www.ted.com/talks/chris_anderson_how_web_video_powers_global_innovation
","ted 's chri anderson say the rise of web video is drive a worldwid phenomenon he call crowd acceler innov -- a self-fuel cycl of learn that could be as signific as the invent of print. but to tap into it power , organ will need to embrac radic openness. and for ted , it mean the dawn of a whole new chapter ... "
"https://www.ted.com/talks/hans_rosling_at_state
","talk at the us state depart thi summer , han rosl use hi fascin data-bubbl softwar to burst myth about the develop world. look for new analysi on china and the post-bailout world , mix with classic data show . "
"https://www.ted.com/talks/caleb_chung_plays_with_pleo
","pleo the robot dinosaur act like a live pet -- explor , cuddl , play , react and learning. inventor caleb chung talk about pleo and hi wild toy career at eg07 , on the week that pleo ship to store for the first time . "
"https://www.ted.com/talks/richard_wilkinson
","we feel instinct that societi with huge incom gap are somehow go wrong. richard wilkinson chart the hard data on econom inequ , and show what get wors when rich and poor are too far apart : real effect on health , lifespan , even such basic valu as trust . "
"https://www.ted.com/talks/kevin_bales_how_to_combat_modern_slavery
","in thi move yet pragmat talk , kevin bale explain the busi of modern slaveri , a multibillion-dollar economi that underpin some of the worst industri on earth. he share stat and person stori from hi on-the-ground research -- and name the price of free everi slave on earth right now . "
"https://www.ted.com/talks/jane_mcgonigal_the_game_that_can_give_you_10_extra_years_of_life
","when game design jane mcgonig found herself bedridden and suicid follow a sever concuss , she had a fascin idea for how to get better. she dove into the scientif research and creat the heal game , superbetter. in thi move talk , mcgonig explain how a game can boost resili -- and promis to add 7.5 minut to your life . "
"https://www.ted.com/talks/hannah_fry_the_mathematics_of_love
","find the right mate is no cakewalk -- but is it even mathemat like ? in a charm talk , mathematician hannah fri show pattern in how we look for love , and give her top three tip ( verifi by math ! ) for find that special someon . "
"https://www.ted.com/talks/willard_wigan_hold_your_breath_for_micro_sculpture
","willard wigan tell the stori of how a difficult and lone childhood drove him to discov hi uniqu abil -- to creat art so tini that it ca n't be seen with the nake eye. hi slideshow of figur , as seen through a microscop , can onli be describ as mind-boggl . "
"https://www.ted.com/talks/david_griffin_on_how_photography_connects
","the photo director for nation geograph , david griffin know the power of photographi to connect us to our world. in a talk fill with gloriou imag , he talk about how we all use photo to tell our stori . "
"https://www.ted.com/talks/teitur_home_is_a_song_i_ve_always_remembered
","for musician teitur , sing is about give away a piec of yourself to others. `` if your intent are to impress peopl or to get the big applaus at the end , '' he say , `` then you are take , not giving. '' listen as he play on stage at ted2015 , offer two song about love , distanc and home . "
"https://www.ted.com/talks/eman_mohammed_the_courage_to_tell_a_hidden_story
","eman moham is one of the few femal photojournalist in the gaza strip. though openli shun by mani of her male colleagu , she is given unpreced access to area deni to men. in thi short , visual talk , the ted fellow critiqu gender norm in her commun by bring light to hidden stori . "
"https://www.ted.com/talks/zeynep_tufekci_machine_intelligence_makes_human_morals_more_important
","machin intellig is here , and we 're alreadi use it to make subject decisions. but the complex way ai grow and improv make it hard to understand and even harder to control. in thi cautionari talk , techno-sociologist zeynep tufekci explain how intellig machin can fail in way that do n't fit human error pattern -- and in way we wo n't expect or be prepar for. `` we can not outsourc our respons to machin , '' she says. `` we must hold on ever tighter to human valu and human ethic . '' "
"https://www.ted.com/talks/erin_marie_saltman_how_young_people_join_violent_extremist_groups_and_how_to_stop_them
",terrorist and extremist are n't all natur violent sociopath -- they 're deliber recruit and radic in a process that doe n't fit into a neat pattern. erin mari saltman discuss the push and pull factor that caus peopl to join extremist group and explain innov way of prevent and counter radic . 
"https://www.ted.com/talks/charles_leadbeater_on_education
","charl leadbeat went look for radic new form of educ -- and found them in the slum of rio and kibera , where some of the world 's poorest kid are find transform new way to learn. and thi inform , disrupt new kind of school , he say , is what all school need to becom . "
"https://www.ted.com/talks/annie_murphy_paul_what_we_learn_before_we_re_born
",pop quiz : when doe learn begin ? answer : befor we are born. scienc writer anni murphi paul talk through new research that show how much we learn in the womb -- from the lilt of our nativ languag to our soon-to-be-favorit food . 
"https://www.ted.com/talks/cary_fowler_one_seed_at_a_time_protecting_the_future_of_food
","the wheat , corn and rice we grow today may not thrive in a futur threaten by climat change. cari fowler take us insid the svalbard global seed vault , a vast treasuri buri within a frozen mountain in norway , that store a divers group of food-crop seed ... for whatev tomorrow may bring . "
"https://www.ted.com/talks/ji_hae_park_the_violin_and_my_dark_night_of_the_soul
","in her quest to becom a world-fam violinist , ji-ha park fell into a sever depression. onli music wa abl to lift her out again -- show her that her goal needn’t be to play lofti concert hall , but instead to bring the wonder of the instrument to as mani peopl as possibl . "
"https://www.ted.com/talks/sarah_kaminsky
",sarah kaminski tell the extraordinari stori of her father adolfo and hi activ dure world war ii -- use hi ingenu and talent for forgeri to save live . 
"https://www.ted.com/talks/sheena_iyengar_on_the_art_of_choosing
","sheena iyengar studi how we make choic -- and how we feel about the choic we make. at tedglob , she talk about both trivial choic ( coke v. pepsi ) and profound one , and share her groundbreak research that ha uncov some surpris attitud about our decis . "
"https://www.ted.com/talks/freeman_hrabowski_4_pillars_of_college_success_in_science
","at age 12 , freeman hrabowski march with martin luther king. now he 's presid of the univers of maryland , baltimor counti ( umbc ) , where he work to creat an environ that help under-repres student -- specif african-american , latino and low-incom learner -- get degre in math and science. he share the four pillar of umbc 's approach . "
